12,42,34
34,38,49
23,41,54
25,43,47
23,44,44
18,44,49
21,44,50
26,42,43
26,40,47
18,36,48
18,35,50
12,35,49
5,37,44
0,36,40
0,36,40
12,38,45
14,41,47
11,45,37
23,44,46
26,43,63
20,44,61
18,42,44
13,38,47
18,36,52
19,36,56
13,34,56
16,34,51
-5,38,33
-7,36,41
-24,33,50
-23,35,44
-17,39,36
-15,41,32
-18,41,30
-18,42,31
-16,42,26
-20,43,26
-31,39,27
-35,36,28
-24,41,27
-24,39,24
-48,33,19
-23,38,32
-24,32,34
-54,26,26
-60,24,23
-50,24,25
-54,16,31
-58,15,31
-48,12,27
-52,8,26
-65,0,20
-58,-3,14
-58,-3,14
-61,-19,31
-49,-24,33
-46,-29,28
-57,-42,19
-58,-46,21
-57,-52,25
-57,-53,24
-53,-63,21
-53,-63,19
-53,-62,17
-50,-71,21
-55,-62,29
-66,-58,13
-12,-46,35
-17,-52,37
-27,-55,20
-28,-59,11
-23,-65,8
-17,-67,5
-10,-64,5
-6,-59,6
-4,-57,12
-15,-55,13
-25,-51,7
-27,-51,7
-24,-50,11
-27,-51,14
-26,-54,15
-35,-52,12
-33,-51,13
-31,-52,14
-32,-53,14
-31,-57,25
-27,-59,25
-33,-59,20
-33,-58,9
-17,-59,10
-9,-64,18
-13,-60,14
-13,-59,10
-20,-56,4
-20,-60,3
-17,-63,9
-24,-71,2
-27,-70,3
-25,-63,6
-18,-61,7
-20,-60,8
-21,-61,8
-20,-57,7
-16,-55,8
-17,-54,8
-17,-53,6
-20,-53,5
-20,-55,5
-20,-58,7
-20,-59,5
-22,-61,5
-19,-62,10
-19,-61,12
-20,-60,11
-20,-59,13
-19,-60,15
-19,-59,15
-19,-62,12
-17,-76,16
-18,-74,18
-16,-69,20
-17,-64,21
-17,-55,19
-20,-54,18
-19,-54,18
-13,-56,14
-10,-60,13
-7,-67,18
-10,-68,18
-13,-66,16
-15,-58,14
-18,-56,13
-17,-53,12
-14,-52,16
-15,-52,17
-11,-51,17
-13,-50,16
-13,-51,21
-16,-52,20
-17,-53,20
-20,-56,19
-21,-58,19
-18,-61,20
-17,-65,19
-17,-73,20
-17,-84,20
-15,-82,20
-11,-71,16
-11,-63,14
-12,-59,14
-13,-56,5
-20,-57,-1
-31,-56,-12
-40,-55,-22
-39,-54,-23
-39,-51,-19
-39,-49,-17
-42,-47,-16
-49,-50,-21
-47,-52,-18
-43,-56,-13
-40,-56,-9
-38,-55,-8
-36,-57,-11
-33,-60,-10
-30,-54,-7
-29,-53,-5
-40,-58,-16
-30,-57,-1
-31,-57,4
-33,-53,-1
-31,-50,0
-34,-50,-3
-36,-52,0
-38,-53,-1
-33,-53,-1
-33,-54,1
-26,-54,4
-28,-58,1
-32,-60,-1
-31,-62,0
-31,-62,-4
-30,-59,-13
-29,-58,-12
-34,-59,-13
-34,-56,-16
-32,-54,-16
-30,-55,-15
-29,-54,-14
-29,-56,-17
-25,-57,-14
-25,-57,-12
-23,-56,-8
-25,-56,-12
-28,-56,-12
-29,-58,-5
-31,-56,-9
-31,-53,-16
-17,-57,6
-38,-55,-20
-29,-53,-22
-25,-55,-18
-22,-54,-15
-38,-56,-21
-40,-57,-21
-20,-64,2
-16,-63,8
-28,-61,0
-16,-66,4
-13,-65,6
-21,-59,-1
-23,-60,-4
-27,-59,-9
-34,-57,-16
-32,-56,-18
-23,-54,-13
-22,-53,-12
-22,-53,-7
-21,-53,-4
-23,-56,-9
-23,-58,-5
-24,-58,-5
-27,-59,-17
-25,-60,-15
-26,-57,-9
-26,-57,-14
-28,-57,-17
-29,-57,-10
-30,-57,-10
-25,-57,-3
-23,-57,2
-28,-60,2
-31,-56,-4
-29,-55,-6
-29,-56,-3
-24,-57,-2
-19,-55,-2
-24,-57,-4
-26,-57,-3
-34,-49,-26
-24,-59,-1
-28,-61,1
-34,-56,-10
-32,-59,-5
-25,-59,0
-28,-59,-5
-32,-59,-1
-34,-53,-14
-32,-55,-17
-35,-54,-14
-31,-51,-19
-28,-52,-17
-26,-57,-12
-23,-57,-13
-25,-56,-19
-29,-56,-23
-26,-58,-9
-24,-58,-2
-23,-55,-6
-24,-55,-7
-29,-57,-3
