sec_from_onset,eda_mean,hr_mean,eda_se,hr_se,eda_n,hr_n
-1031,0.47575632352051317,0.2830646977075077,0.2648448904311205,0.07862682649052899,120,119
-1030,0.4857293709676201,0.2815530924365831,0.2602042669384148,0.078819240595579,120,119
-1029,0.5055214945910517,0.2807013040361022,0.2637316853218133,0.07906793505685918,120,119
-1028,0.5368716615953274,0.2774312446129751,0.2675068726465967,0.07868623284672539,120,120
-1027,0.511512071963438,0.2756136830503633,0.26339398051065677,0.0789760282586861,120,120
-1026,0.5211417745697893,0.2744453651871403,0.2666549138091532,0.07932241162109191,120,120
-1025,0.5297110747215421,0.2731953118031366,0.260474291001367,0.07979563865951873,121,120
-1024,0.5460808850534196,0.2730295038622291,0.2679277923498049,0.08023498258873656,121,120
-1023,0.5215780951584225,0.27363187425373686,0.27185511073716806,0.08066537023884929,121,120
-1022,0.530802031449395,0.2741352634612589,0.2813932553958337,0.0811317976757241,121,120
-1021,0.5327405744664856,0.2755735464555154,0.27258391259230996,0.081633055282155,121,120
-1020,0.49729405986904524,0.2757587537260199,0.2566150301543219,0.08203312579225577,121,120
-1019,0.5270243740562283,0.2752997026087001,0.28178317727374874,0.08254632869420393,121,120
-1018,0.5945207720647211,0.2783727308375653,0.2973930679544042,0.08352768251652617,120,119
-1017,0.6060072320589837,0.2792911716222583,0.29841443215935304,0.08396430692619031,120,119
-1016,0.5943334610337125,0.2785825663079075,0.2970848295561263,0.08428315413900142,120,119
-1015,0.6011062434829041,0.2783637457486813,0.2984747900021026,0.08386614242227568,120,120
-1014,0.627832186117199,0.27872764553775553,0.3163591275851275,0.08417612731602157,120,120
-1013,0.6000302034490643,0.2800124699762419,0.32342063315064035,0.08444423015620423,120,120
-1012,0.5795110705114991,0.2808849875212604,0.32997292258142935,0.0846242987665495,120,120
-1011,0.5706648512694853,0.28126344199860204,0.32922354731772235,0.08472007039920652,120,120
-1010,0.5985953109943443,0.2822064438169343,0.340591036995308,0.08499965440068255,120,120
-1009,0.5909853475988437,0.2838059299507563,0.3340454701659991,0.08544436970541901,120,120
-1008,0.599292456929136,0.2849360994349673,0.33541932595870205,0.08584144209288365,120,120
-1007,0.6480328453567858,0.2850052879001078,0.3432936605011127,0.08622676540953282,120,120
-1006,0.6386371510350984,0.2844619344668672,0.35541134351186426,0.08651747274244749,120,120
-1005,0.6546577944491339,0.28350703222466805,0.35220085200693185,0.0867374311154232,121,120
-1004,0.6751141145487651,0.282789234389981,0.3641344724302333,0.086844661000557,120,120
-1003,0.6730206021636037,0.28235519981441964,0.3751375778180793,0.08781474828453144,120,119
-1002,0.6461471884445539,0.28245013247760214,0.37330163567971764,0.08804780524327559,120,119
-1001,0.6308320905993746,0.28245495973486257,0.37357343218390854,0.08836423960213789,120,119
-1000,0.5867844460181542,0.28269747147801927,0.36394847421802645,0.08872442606757608,120,119
-999,0.5324458360427952,0.2818219738643295,0.3375427195106988,0.08902048540368979,120,119
-998,0.570063711719351,0.28179942899536486,0.350448076447446,0.08942856485310155,120,119
-997,0.5715335731734226,0.2807078811770484,0.3562728408139827,0.08973735454668533,120,119
-996,0.6041941968430126,0.2786029057738809,0.3618177139025338,0.09005851502259045,120,119
-995,0.6036535502218691,0.2695721214152492,0.3701861882922681,0.08987323888342885,120,120
-994,0.6286028113348421,0.2662900243874652,0.3831452887676844,0.09025890588815855,120,120
-993,0.643252096721295,0.26330360578737894,0.3870705781360839,0.0907516703605378,120,120
-992,0.6271443433458724,0.26043075653591996,0.3847108679626697,0.09126366667268165,120,120
-991,0.6487164556784081,0.2569351104319072,0.3951856782732874,0.09157752399740073,120,120
-990,0.6801243168026553,0.2532716834618897,0.4119901333249016,0.09183264403529182,120,120
-989,0.6585752045060468,0.24937126419904343,0.42855674853376347,0.09209202263073417,120,120
-988,0.6487297963098677,0.24535009125047116,0.4146704300865842,0.0924206240195307,120,120
-987,0.6768780091079871,0.24075096114327424,0.4208168616647115,0.09272866321894023,120,120
-986,0.7411412225665653,0.23686973848514759,0.42073131314364326,0.09300257646922733,120,120
-985,0.7126230746188594,0.23063271492074006,0.4141344287781289,0.09296645801267611,120,120
-984,0.722516984212798,0.22624559619141418,0.44444959651646565,0.09300961098549343,120,120
-983,0.69556555548329,0.2213757578451564,0.45325925113357496,0.09297931080888445,120,120
-982,0.722159765094118,0.2171755119384705,0.45609111757710163,0.09306810287294252,119,120
-981,0.7313835145582857,0.21775829518216241,0.46349037516429237,0.09395222272424024,119,119
-980,0.7722645822203171,0.21417511909931863,0.4729114392879847,0.09427994991532666,119,119
-979,0.9110201021935908,0.2105211734018033,0.4980421089362453,0.09463738259298472,119,119
-978,0.7988984162174448,0.2074581207571976,0.4907851937586661,0.0951141297016219,119,119
-977,0.7788478641943122,0.20508076852396895,0.47982264123594365,0.0955206025454964,119,119
-976,0.8009307462803531,0.2023189802590591,0.48553119797848293,0.0959255016655916,119,119
-975,0.7832745442033974,0.2006560624823856,0.4856823126166104,0.09630162998771703,119,119
-974,0.8151482878762218,0.19800749741833348,0.5018842926020383,0.09651546487933928,119,119
-973,0.8480759254843978,0.19446230658736144,0.5110467822320168,0.096576761174836,119,119
-972,0.8396614191449918,0.19199124732792558,0.5031791695028666,0.09666117162420311,119,119
-971,0.8348840490547565,0.18873479186248807,0.49710835280829846,0.0959548724380707,119,119
-970,0.8052392040425354,0.18560474497977578,0.505196860627259,0.09532094342851022,119,119
-969,0.8093180513246481,0.18243188808307123,0.5027920319722098,0.09476496298957386,119,119
-968,0.8188347395359531,0.1795880371091018,0.5034183140314483,0.0943350113075625,119,119
-967,0.807426343712946,0.1787670202938828,0.49712536049661593,0.09399208600539444,119,119
-966,0.7916434518695272,0.17756815147868957,0.49500532621726345,0.09364550883249442,119,119
-965,0.7891179441047412,0.17617074850531225,0.493789915119549,0.09331801005377216,119,119
-964,0.7956335425779932,0.1731993973354894,0.49667955485956816,0.09306045923806473,119,119
-963,0.7758772353575467,0.16932484156399807,0.4957938183697699,0.09281486202281264,119,119
-962,0.8036039823109097,0.16598494051341794,0.5022984942107347,0.09261456725419219,119,119
-961,0.7980434903526581,0.1619479931531447,0.5089850339060031,0.09229068451256692,119,119
-960,0.7945823328155291,0.15944402568603544,0.5223846705790142,0.09215733446370887,119,119
-959,0.8082069939165586,0.15730972041772728,0.516022670095132,0.0921925969931462,119,119
-958,0.8024631621064615,0.15384155754409315,0.5129349152782287,0.09228291287521415,119,119
-957,0.7753553986835409,0.1503666640758772,0.5067928012863633,0.09231742727369778,119,119
-956,0.746429950872766,0.1477132833295825,0.5106000567689524,0.09242568212762774,119,119
-955,0.7666360947807792,0.1453154860787712,0.5239197441314086,0.09246743138216372,119,119
-954,0.7970782475580663,0.14316955971791748,0.5282223778369851,0.09260807305625085,119,119
-953,0.8154729227809786,0.14057443029833885,0.522013126893587,0.09276523771765158,119,119
-952,0.7932114050569755,0.13777143998380464,0.5242006396881157,0.09287706241246456,119,119
-951,0.8197206329877987,0.13509593688490967,0.5434451057749166,0.09306609956480565,119,119
-950,0.8424680988114739,0.13167403020613666,0.5451791170823269,0.09303641132204223,119,119
-949,0.8375034705177804,0.1286015355441006,0.5401238026929485,0.09298233981130438,119,119
-948,0.852752740627521,0.126096538564655,0.5399032637570053,0.09271217455728152,119,119
-947,0.8639702066481186,0.1232026776385007,0.5474243712411756,0.09231655600974548,119,119
-946,0.859682182247702,0.12082325444779386,0.538122827735623,0.09198993134782567,120,119
-945,0.8258384508338946,0.11793415630444788,0.5249693675382596,0.09164679991987622,120,119
-944,0.806400803648959,0.11438127351121347,0.5256206921334223,0.09107056865071503,120,119
-943,0.7957941680512587,0.11063968597933711,0.5192478849825258,0.09056324446454657,120,119
-942,0.7903832803896926,0.10737048421172103,0.49452653311650857,0.09009272761973498,120,119
-941,0.8515050293420557,0.10501419396794773,0.5229400474143157,0.0896888560550453,120,119
-940,0.8648536595519781,0.1029409417029119,0.5298873510461443,0.08937725063474135,120,119
-939,0.8928333846482049,0.10168992441339694,0.5355182111991903,0.08907318458514084,120,119
-938,0.9341765201679783,0.09932301974647295,0.5506390029043077,0.08866007770781642,120,119
-937,0.9868137460319574,0.09687032632994129,0.5700327053793885,0.08833784248562501,120,119
-936,0.986858943389117,0.09326573800508653,0.563338305323856,0.0872995397411071,120,120
-935,0.9514126405355732,0.09126397788276062,0.5394807482796599,0.0871035207402518,120,120
-934,0.951697285337105,0.09055248387668284,0.559912894849202,0.08693566249616586,120,120
-933,0.9913539900677791,0.09040435332771603,0.5533392146534142,0.08665399891936977,120,120
-932,1.0119172469388789,0.090481990634306,0.5861857106685843,0.08636745787521337,120,120
-931,1.0218192187131374,0.0899732830557788,0.6060350642090323,0.08623924423626211,120,120
-930,0.9728309554314053,0.08898243890415618,0.5746220012576799,0.08608696902792791,120,120
-929,0.928921933078905,0.087030949194583,0.5327686409871654,0.08604325061409802,120,120
-928,0.9669757910338902,0.08513458977302686,0.5166063081527265,0.08604516069940805,120,120
-927,0.9402230481197297,0.08369405436961816,0.49343698605925956,0.08602581488022254,120,120
-926,0.9125965756500355,0.08167574289970757,0.4850933901500887,0.08574385277420614,120,120
-925,0.9290177689425066,0.0817632414952749,0.4772583446003005,0.08593535175593177,120,120
-924,0.9600920324383105,0.08092228372729782,0.4911708585468045,0.08600476444235693,120,120
-923,0.9412729392310097,0.08032913613177681,0.4782874277568011,0.08597302442775963,120,120
-922,0.917005259495318,0.08025205026985358,0.47061581916150613,0.08599320497364141,120,120
-921,0.8861931378993396,0.07986609615683002,0.46143063460538286,0.08580563450698046,120,120
-920,0.8481622369318764,0.07967139926156147,0.444336487492596,0.08582102937769372,120,120
-919,0.8366256841987217,0.07999653946282358,0.43232422221948513,0.08585476902260387,120,120
-918,0.8177230947105064,0.0797780926348323,0.4187861102007895,0.0858331048280075,120,120
-917,0.8537733965036655,0.07846827528030541,0.41229583009699283,0.08574507090048993,120,120
-916,0.9369695247727158,0.07684151782514458,0.4196071291136641,0.08566989353473377,120,120
-915,0.8275606934038483,0.07472443173079503,0.40488490703125146,0.08568260147113214,120,120
-914,0.8176792557045627,0.07240773977477954,0.4074576105849433,0.08572314690014918,120,120
-913,0.832234402232668,0.07060041832467095,0.41616983392927676,0.08576196616329916,120,120
-912,0.8175508205142276,0.06800787215436238,0.4000910336885234,0.0857911776794134,120,120
-911,0.7819616220453482,0.06709692916912606,0.36874272683640164,0.08567562244343346,120,120
-910,0.8501962649335755,0.06695269517865342,0.4108802691747723,0.08558894548439272,120,120
-909,0.8517675218868224,0.0675353794061727,0.4483777945958334,0.0855550015649647,120,120
-908,0.8601075858869643,0.06700415450523534,0.45434994242932825,0.08540706695186417,120,120
-907,0.8464064535117025,0.06405775022967831,0.4493894959247925,0.0851206267942963,120,120
-906,0.7939113318744274,0.062101021695294904,0.4363992231281668,0.08502843292610941,120,120
-905,0.7881050624916622,0.06089306275037757,0.4217960377609451,0.08502678586435634,120,120
-904,0.7749045728889309,0.06048659029041033,0.4036325131113699,0.08502989673427147,120,120
-903,0.7608823944580937,0.06005245396851735,0.3984847579498976,0.08506174679401805,120,120
-902,0.8060822490776085,0.059341943389129584,0.45460061839126975,0.08517512703149631,120,120
-901,0.8434007446084428,0.05899413052787074,0.4490505686061646,0.08536399660828703,120,120
-900,0.9533852125197602,0.05813952064147495,0.43954701172700616,0.08553110504989815,120,120
-899,0.8909774011305946,0.0580551515110859,0.43374168446386824,0.08573289408529294,120,120
-898,0.8983761779176103,0.058443566381403064,0.4418621080793632,0.08586276910772164,120,120
-897,0.9195659000314582,0.05833286350946541,0.4587527511052509,0.0859747217662847,120,120
-896,0.9422303662071821,0.05802569834650102,0.460162788721468,0.08613585859861074,120,120
-895,0.9600712107708154,0.05720344314026375,0.4571938703029508,0.08626261386616701,120,120
-894,0.9891365237260666,0.05618348154632928,0.4667750188096165,0.08652697747802666,120,120
-893,1.0640142286284155,0.054667101010246584,0.47376571339254125,0.08675541017141195,120,120
-892,0.9836948380270141,0.05386087646079044,0.46337997435721073,0.08702721843129779,120,120
-891,0.9554530419185294,0.05238583560720848,0.46167593857334,0.0873667957820081,120,120
-890,0.9495969295138512,0.051019066068616385,0.471812951457288,0.08768911770174317,120,120
-889,1.0118668791096135,0.0503827089922504,0.4721525805181024,0.08797176362746592,120,120
-888,0.9885954438501948,0.049500233576787234,0.4533046676399201,0.08826455122684425,120,120
-887,0.9177615137267344,0.0492886084955871,0.42321093406130555,0.08861707580057915,120,120
-886,0.8981245702439737,0.04976714153940986,0.41939278399012697,0.0888520646297013,120,120
-885,0.932772389677265,0.04999735730433664,0.42802939304656723,0.08910543063364307,120,120
-884,0.9599934332560287,0.049661935975309775,0.44904735768725484,0.08930319723391386,120,120
-883,0.9233070070805743,0.0489873958790282,0.44606078916588343,0.08949558658503427,120,120
-882,0.9413828962407399,0.048929498063200724,0.45729376339061767,0.08968902235091628,120,120
-881,0.9532342787118654,0.04925304262352917,0.45829712617029,0.08988102171255899,120,120
-880,0.9828857919417119,0.050217585815682676,0.46585888754611116,0.09014426850837357,120,120
-879,0.9970204627986491,0.04962794632308476,0.4753516774847485,0.09036189400556692,120,120
-878,1.069702027413491,0.05349800253242216,0.49057709514226244,0.09136939392032437,119,119
-877,1.010646040050834,0.054610326339668905,0.4839358467452497,0.09168002445128036,119,119
-876,0.9739893710293758,0.05681703722122949,0.4748093598997323,0.09188758355182626,119,119
-875,0.9856838380500621,0.05986863261169377,0.4686331991746461,0.09212056490242994,119,119
-874,1.0185622503810634,0.06278053165970104,0.4789888564845666,0.09227014313568531,119,119
-873,1.0423274968575722,0.06464930394724806,0.4969799588894847,0.09251246979093468,119,119
-872,0.9793778382378755,0.06647019965713945,0.4776867331146921,0.09251637928811833,119,119
-871,0.9531669302378624,0.06938844457477251,0.45688317794831024,0.09250657720833191,119,119
-870,1.001712403730011,0.0721729766608155,0.4743059761797631,0.09257115221982119,119,119
-869,1.0199389560056387,0.07575586445051756,0.4738481030866561,0.09263652178456244,119,119
-868,0.9214990623942767,0.07850951293340602,0.43019556367459,0.09266891585999784,119,119
-867,0.8935245377514051,0.08105628002058693,0.4087482962075785,0.0926461351175685,119,119
-866,0.9150127042810225,0.08448209796165554,0.42621571583749707,0.09262762498529103,119,119
-865,0.9828505619313611,0.08889954740905973,0.45957329962856935,0.09263047913784168,119,119
-864,0.9777344420380353,0.09251308234219306,0.46060430872094,0.09272261189903776,119,119
-863,1.002559112542878,0.09668249640302026,0.4606093933475372,0.09288720496074035,119,119
-862,1.0233478301050187,0.10052450741090366,0.465159945125076,0.09308603305436086,119,119
-861,1.0075166127905295,0.10370526200556042,0.46500644047489287,0.09302394493500972,119,119
-860,0.992012734617841,0.10618540983770478,0.4629351514186191,0.09303145303366057,119,119
-859,1.0006454977469426,0.10823833015563152,0.4598510430115624,0.0929895883749099,119,119
-858,1.0250017226809915,0.11201470920230609,0.46120677379738484,0.0931169381488092,119,119
-857,1.0254233339748131,0.11697221559078365,0.4706511575976332,0.09327555483119628,119,119
-856,0.9954245053802697,0.12139261171853657,0.4718832006806319,0.09350417856714613,119,119
-855,0.9733895249176563,0.12545810169280708,0.47346658626450744,0.09372433066445947,119,119
-854,0.9494876000142758,0.12988633780682377,0.4673408803136584,0.09404425441903862,119,119
-853,0.9206207804239096,0.13477700896806324,0.4575059098264727,0.09453286935144897,119,119
-852,0.902159531909405,0.1394073053433924,0.4514051030151593,0.09495872837425559,119,119
-851,0.9191311369655587,0.1435669172003604,0.46829145531318106,0.09549286830842856,119,119
-850,0.9652767481029516,0.14721097932336744,0.4825058494771902,0.09597663672114505,119,119
-849,0.9478828338342957,0.15183550524687217,0.47759851437997725,0.09639505023301492,119,119
-848,0.9235301244306379,0.1573931901414442,0.45079368321591284,0.09687729811771748,119,119
-847,0.913267938739188,0.16327918944126482,0.43863654354118015,0.09729760623124971,119,119
-846,0.8996106513358683,0.17006190429531626,0.4365560863076948,0.09788587613172235,119,119
-845,0.9747685293639687,0.1761769555536619,0.45941661611300816,0.09849368528502218,119,119
-844,0.9883441597033675,0.18206401191021804,0.45092594158370236,0.09910478769695537,119,119
-843,0.9344087933715047,0.18807843762156967,0.4259559326437201,0.09987342807579445,119,119
-842,0.9604915970747647,0.1937313938679109,0.44393662204282736,0.10052442309279835,119,119
-841,0.9910798856708247,0.19858050388365636,0.47096496317283393,0.1011945485841598,119,119
-840,0.9726697394375853,0.20324543535660597,0.46235829491748054,0.10189222362144085,119,119
-839,0.9396908938194499,0.20793353084317606,0.46099924016154653,0.10275994722392728,119,119
-838,0.9198486379992397,0.2129915611203153,0.4565831120903808,0.10362412042758395,119,119
-837,0.910116940653252,0.21895589334376234,0.4686166189633476,0.10440487183439676,119,119
-836,0.9216147769363737,0.22485807991272927,0.47933318036565237,0.10513431641671098,119,119
-835,0.9107275898190191,0.23158139047984122,0.4746862748196307,0.10603808503312592,119,119
-834,0.8879038614396003,0.2377772122800804,0.464912259408782,0.10685529827785842,119,119
-833,0.8701848416920639,0.24388103523611523,0.4638037005342464,0.10751963206280803,119,119
-832,0.8676089228960788,0.24928896545740248,0.4524695899198984,0.10805796640587047,119,119
-831,0.8577892001225806,0.2562721172416778,0.4467353763623043,0.10866235771196552,119,119
-830,0.8169071603606353,0.2624783035404358,0.4264081583614602,0.10929919946462836,119,119
-829,0.8480171471945251,0.267505982479406,0.44584530921429893,0.11009691072015804,119,119
-828,0.8596769812029285,0.27034255349482117,0.4558918811268062,0.11077994531845906,119,119
-827,0.8770204241265203,0.2728031962849512,0.4549025640449771,0.11151455978554539,119,119
-826,0.9096615823155111,0.2750132619860292,0.45369501052058897,0.11215148781935967,119,119
-825,0.8909726969582911,0.2787243862901965,0.45517083898175226,0.1128102957748482,119,119
-824,0.8775589785422736,0.2833068510393929,0.4451363501568198,0.11349662923164248,119,119
-823,0.8661620263686562,0.28821003100258075,0.4513005738640516,0.11414235158411777,119,119
-822,0.9278123782388527,0.29211788997421834,0.47607089543639103,0.11452040654189564,119,119
-821,0.9038901436516623,0.29479639186709206,0.4361818800947649,0.11482046157005982,119,119
-820,0.848155990407101,0.2974348363284845,0.40277607399948895,0.11510226685577976,119,119
-819,0.8612534414422978,0.2998669598626915,0.4188217560213063,0.11549596047505016,119,119
-818,0.8666096583304939,0.302962185576319,0.4108995838962625,0.11592231501775435,119,119
-817,0.8772314844346336,0.30530493273179543,0.3975381116933879,0.1162481323291481,119,119
-816,0.9027627751709939,0.3073008584211675,0.3909471653834352,0.11658259926616192,119,119
-815,0.893948276826267,0.30892316181132906,0.37787265064336406,0.1168827957903451,119,119
-814,0.8730351785470344,0.3111163260440367,0.36657846902912766,0.11717620622356806,119,119
-813,0.893083969892107,0.31274386182843694,0.36662311725829955,0.11742947090349232,119,119
-812,0.9192602410104167,0.31344939562023727,0.37332746197004896,0.1176638275227018,119,119
-811,0.9296377685420086,0.31444158003591416,0.3695281134302877,0.11795446074806991,119,119
-810,0.9096595343971513,0.31535116972705407,0.358287109902048,0.11785107048885968,119,119
-809,0.9060119795995891,0.31602724855624714,0.35652179020300395,0.11773522625483387,119,119
-808,0.8942621212168642,0.31678644589447347,0.35007746790271593,0.11768654525925291,119,119
-807,0.8770068381761722,0.31689635582374254,0.34117926904809115,0.11754928089112394,119,119
-806,0.9090360809222812,0.31650184495267936,0.34620163096857387,0.1172411566038244,119,119
-805,0.8970641390380552,0.3164027270255135,0.34531712163683087,0.11804323153488183,118,118
-804,0.886010039147482,0.3152459687606902,0.34729387190703026,0.11775105054164643,118,118
-803,0.8400530656881465,0.31324503889596067,0.3237321557342517,0.11742966278663185,118,118
-802,0.8181490157303585,0.31207311577298263,0.3045898569113526,0.11719392065166172,118,118
-801,0.7943589041078398,0.31116472537015055,0.3062545516142364,0.11698014517262716,118,118
-800,0.8180646021993829,0.3109232185587726,0.30864926237138923,0.11675772207966927,118,118
-799,0.8288391665037508,0.3104630835751088,0.32257586452832177,0.11659987183919356,118,118
-798,0.8994576255341268,0.3089675604183514,0.3207605181131043,0.11629622298902069,118,118
-797,0.9026533487908356,0.30698865995969926,0.3251816364787604,0.11594967456735471,118,118
-796,0.8834081954598153,0.30521830908409026,0.31986011033056333,0.11564365815840336,118,118
-795,0.8662001348956213,0.304427317393622,0.31251647183237913,0.11535601117152382,118,118
-794,0.8888797455294793,0.3036951274953508,0.33240573216549457,0.11506796290180629,118,118
-793,0.8875988609986931,0.3030696985875508,0.340602261469059,0.11457743441423254,118,118
-792,0.8897542670934664,0.3030205384527639,0.34248498005493955,0.11407729703324439,118,118
-791,0.9106371739762155,0.30353151129970685,0.3444027153162389,0.1132699518177674,118,118
-790,0.9289402563928051,0.3037319005592729,0.3454553110369457,0.11246861760603784,118,118
-789,0.911114912212655,0.30281968689821487,0.3439234385905826,0.11155498719090269,118,118
-788,0.948768246226713,0.3014777401441668,0.3504627910558159,0.11067134495466921,118,118
-787,0.9787866455139045,0.2994265282274179,0.35446966678557584,0.10986167022149068,118,118
-786,0.9013024804600458,0.2975714265005529,0.3347608785612255,0.10894849869979158,118,118
-785,0.8993354073192659,0.2946693274482414,0.33488923248735514,0.10794379434987603,118,118
-784,0.9118673820611161,0.2925239593084902,0.3425105154242773,0.10706127725754155,118,118
-783,0.8976981897068705,0.289772698537604,0.3464355779445286,0.10611742491047893,119,118
-782,0.8946576353669751,0.28710817084901286,0.3591849075630319,0.1053481339221824,119,118
-781,0.9122681624847524,0.285000168739242,0.3659098981491952,0.1045805595118803,119,118
-780,0.9065292628407462,0.2832572610619789,0.3749717804388776,0.10384289325541121,119,118
-779,0.8455773797533991,0.28126245083521423,0.3708435282500125,0.10313082335224681,119,118
-778,0.9048370092553244,0.27942217667889885,0.36070742582842663,0.10237009130229313,119,118
-777,0.9181919350428529,0.2777211226760035,0.36156768341219464,0.1018578457168465,119,118
-776,0.938791477261496,0.27557050863935467,0.36591207932258596,0.1014985838171581,118,118
-775,0.9342559261507178,0.2770848503753224,0.365475214413779,0.10192874387461856,119,117
-774,0.9504238545712503,0.2745378480411941,0.3698945717554846,0.10167910071175869,119,117
-773,0.9795461899524737,0.2695919605928017,0.37513835463305695,0.10087153176331351,120,118
-772,0.9786380005502161,0.2672612389719254,0.3783851967247228,0.10073591357563746,120,118
-771,0.9606226349906191,0.2645108620279252,0.3746881641357864,0.10068483656801167,120,118
-770,1.0003259507646236,0.26269186511932496,0.3781763730722405,0.10073626530929358,120,118
-769,1.0568775270091042,0.2610741588210765,0.39226875035419856,0.10061549672063733,120,118
-768,1.0606112230253142,0.26144429180964,0.4047927159283387,0.10051966164014703,120,118
-767,1.0990668166543844,0.2618948581366695,0.4249327793289183,0.10044684498176346,120,118
-766,1.13871049843666,0.2629689894440313,0.43247242721613,0.10038226262265974,120,118
-765,1.1050051062452662,0.2732982057882718,0.41566657523881323,0.10010129836226672,120,119
-764,1.058828549616826,0.2735452662458534,0.4111840254558451,0.10012219843903049,120,119
-763,1.0326429689813614,0.26995042147905396,0.4080969772974164,0.0994161730286049,120,120
-762,1.0418863308817459,0.2698327225376641,0.4052153383655698,0.09943614783456509,120,120
-761,1.0949786497860214,0.27046676394306574,0.40470962890414724,0.09970926724401535,120,120
-760,1.0575872526075865,0.26999270211707227,0.39850519883126184,0.09995552119431031,121,120
-759,1.0542019029847125,0.2696909072123326,0.39110983441068375,0.1000456661183558,121,120
-758,1.054864743435081,0.2691776082860425,0.39815366124289897,0.10017998777511135,121,120
-757,1.0954593921696798,0.26847475192036,0.4058676099262493,0.10035693114194255,121,120
-756,1.1169944268084118,0.26613212913009104,0.41047710407461846,0.10046922428109238,121,120
-755,1.0676708617887731,0.26341114858418724,0.4041936349561492,0.1006484495354295,121,120
-754,1.062583877805998,0.2603446834279637,0.3982823081999762,0.10069733648813783,121,120
-753,1.090658522458778,0.25707848051620813,0.4035106810632201,0.10073192173210238,121,120
-752,1.1302558499764932,0.2545440131347066,0.41916072866208043,0.10075594499558775,121,120
-751,1.1382825893872022,0.2518107006908174,0.41772391109119306,0.10086380783882361,121,120
-750,1.0825315756935765,0.24591397021832606,0.4094965574718049,0.10033514837756047,121,121
-749,1.056436096225353,0.2447705305909013,0.3977019195357039,0.10063404710264838,121,121
-748,1.0662058936021441,0.2440104693551848,0.40546393533239394,0.10092460153454227,121,121
-747,1.0789872590169407,0.24367808196549498,0.405848136207935,0.10115972502055916,121,121
-746,1.0553965093462225,0.2416546373660097,0.3990892082217682,0.10126425351253161,121,121
-745,1.0543210966969572,0.24060750185105426,0.3950531028982595,0.10169497758354433,121,121
-744,1.113336478130427,0.23952136906781663,0.40850680638218023,0.10213089744370345,121,121
-743,1.2041898902397634,0.23942067003344544,0.4326208573545316,0.10261524180737137,121,121
-742,1.1879476691864839,0.23857780407611545,0.4432650350051752,0.10297557933102362,121,121
-741,1.1836145734093355,0.23784661835488713,0.42268922642673395,0.10319039921065977,121,121
-740,1.1972975530718795,0.2369832442309473,0.42501780970356395,0.10348990127998564,121,121
-739,1.2397761798627969,0.23716438854185984,0.4372783267663628,0.10379644628638972,121,121
-738,1.237592212499946,0.23693933486239677,0.44341311631543473,0.10418639131103301,121,121
-737,1.253044789906715,0.23676249200879426,0.4326741098254389,0.10468847623228936,121,121
-736,1.2422022640832888,0.23678774339640987,0.4428882517262101,0.10526201973021453,121,121
-735,1.2478579124413576,0.2361085006304939,0.4533073980766728,0.10581297876474988,121,121
-734,1.235154926250152,0.2355368493966142,0.4425410147226655,0.10637923910485027,121,121
-733,1.2841254855118978,0.23477562362891397,0.4608070253665313,0.106879525241365,121,121
-732,1.260459894232181,0.23426132654748055,0.4576645375931404,0.10728218591877056,121,121
-731,1.238152873647019,0.23316860077427415,0.45256619065550524,0.10755598744819604,121,121
-730,1.2143727190034759,0.23205135504113542,0.44227198386654815,0.10771460583611979,121,121
-729,1.1782614570637815,0.2303797425360462,0.4326707781612274,0.1077408481609079,121,121
-728,1.1816197839429834,0.22955535896767942,0.42973976017440557,0.10783816589169,121,121
-727,1.1830715051229552,0.22954386364531287,0.43717773693737644,0.10793366688362217,122,121
-726,1.1903027416131953,0.22817226654839307,0.4301557410155472,0.10790148609326752,122,121
-725,1.2279821901300796,0.22754473599970174,0.42736770873191054,0.10804582995766446,122,121
-724,1.2163204331483326,0.22710989227201786,0.42608371949837404,0.10807709900875616,122,121
-723,1.2339567762065744,0.22635739745857864,0.4341501412448867,0.10805844429220658,122,121
-722,1.2922452545309406,0.22594438990294013,0.4476052480631104,0.1079466033633928,122,121
-721,1.311511640865818,0.22505006375082576,0.44726901922629114,0.10777868427996688,122,121
-720,1.2846147358050617,0.22445194986178557,0.4370933143222468,0.10761656585044257,122,121
-719,1.2660929260829685,0.22323835272088405,0.4329432580376003,0.1073722781699909,122,121
-718,1.2645430053814581,0.22168927629870155,0.4294973889240576,0.10721675050749108,122,121
-717,1.2606405238928649,0.23084960889721712,0.42940673432951587,0.10671127808677403,122,122
-716,1.2444271574548413,0.23065215124580457,0.4251389444595361,0.10661682327282,122,122
-715,1.228952903644139,0.23078848751130918,0.4315811586250516,0.10644596282658382,122,122
-714,1.2340255129818776,0.23035573780993449,0.44413397593514825,0.10621450212758099,122,122
-713,1.2171104559665211,0.22967712894788814,0.4359562974906863,0.10587985544021321,122,122
-712,1.249484680391552,0.22910503077067124,0.44627636908887824,0.10569382579520444,122,122
-711,1.279287113700037,0.2281285442001492,0.4474118423612557,0.10547309455524982,122,122
-710,1.3310078144317208,0.22661487076011608,0.4629469834948863,0.10519583287182006,122,122
-709,1.287923681318886,0.22512665976853813,0.4529754552649545,0.1049751204894952,122,122
-708,1.2321658519396284,0.22352818583881232,0.42767781331559734,0.10473396968913411,122,122
-707,1.2593114497916988,0.22282093160832495,0.43320157181857133,0.10447193545070027,122,122
-706,1.270057496237709,0.2218107204560746,0.4303209792011275,0.10416640721196674,122,122
