-21,72,-13
-24,68,-9
-24,69,-9
-23,67,-10
-25,62,-8
-26,59,-8
-24,59,-7
-25,57,-5
-25,59,-4
-22,60,-2
-22,59,0
-22,61,0
-21,61,0
-23,60,2
-22,61,2
-23,60,2
-24,61,1
-23,62,0
-24,60,0
-24,60,0
-23,60,1
-23,59,1
-24,60,1
-23,60,3
-23,61,2
-24,61,2
-23,61,2
-24,60,2
-25,61,2
-25,60,2
-24,60,2
-23,61,2
-24,60,2
-24,61,3
-24,60,3
-23,60,3
-22,60,3
-21,59,3
-21,60,2
-25,59,3
-26,58,4
-26,59,4
-26,60,6
-25,59,6
-25,60,6
-23,59,7
-22,59,7
-22,60,5
-22,59,6
-24,60,6
-25,60,6
-26,60,6
-25,60,6
-25,59,6
-25,59,7
-24,60,6
-23,60,6
-24,59,7
-23,60,6
-24,59,6
-24,60,7
-25,60,6
-24,59,7
-25,60,6
-24,60,6
-24,60,6
-24,59,7
-24,59,7
-24,60,6
-24,60,6
-25,60,6
-24,60,6
-24,60,6
-24,59,6
-24,59,6
-23,61,6
-24,61,7
-25,63,7
-25,66,6
-26,71,6
-31,89,10
-23,83,12
-19,79,13
-8,63,14
-9,59,15
-11,60,21
0,51,30
6,52,29
11,45,25
10,38,30
5,37,35
13,32,43
20,28,45
24,22,45
37,28,42
31,30,42
35,33,42
22,39,35
22,36,37
39,38,45
35,38,44
30,33,41
41,30,48
39,21,49
23,24,43
12,26,34
0,23,28
0,24,29
-4,27,29
-5,46,25
-11,33,27
-14,52,26
-12,47,18
-21,43,24
-25,84,17
-21,58,17
-28,64,16
-25,77,8
-21,69,13
-36,73,15
-41,72,3
-40,68,-3
-41,63,-5
-42,60,-9
-37,57,-6
-34,57,1
-35,55,1
-33,55,0
-35,55,2
-33,55,3
-32,55,7
-32,56,7
-33,57,6
-33,56,9
-33,56,9
-33,55,8
-33,55,8
-34,57,6
-32,57,5
-32,57,6
-31,58,5
-31,56,6
-31,56,6
-30,55,7
-29,55,7
-30,55,10
-31,55,9
-31,55,9
-30,56,10
-30,56,8
-29,57,8
-29,58,9
-29,58,10
-30,58,9
-30,56,12
-31,55,12
-29,55,12
-29,55,11
-27,54,11
-25,54,11
-24,54,10
-20,53,12
-20,54,14
-24,52,14
-24,51,17
-32,51,15
-35,48,7
-46,46,0
-49,43,-3
-42,48,-22
-37,47,-27
-39,42,-30
-42,40,-31
-39,41,-31
-49,34,-29
-50,32,-29
-52,33,-41
-59,26,-42
-61,24,-46
-59,24,-45
-53,25,-40
-48,27,-38
-46,27,-36
-46,24,-34
-50,25,-35
-43,23,-34
-44,26,-35
-53,29,-42
-50,30,-40
-50,35,-41
-48,38,-46
-50,37,-48
-40,36,-43
-33,38,-39
-35,38,-39
-42,41,-29
-38,44,-19
-41,47,-18
-37,48,-22
-40,47,-21
-37,47,-13
-37,47,-10
-32,51,-3
-30,54,2
-26,55,6
-25,51,21
-19,58,21
-11,56,22
-25,51,35
-17,50,39
-12,49,37
-14,49,28
-8,49,29
-7,49,28
-15,50,21
-8,49,33
-6,52,35
-11,53,35
-21,52,37
-21,54,42
-17,51,31
-28,49,33
-20,47,40
-26,47,30
-19,45,42
-23,41,40
-36,48,26
-24,45,30
-45,45,22
-33,43,24
-42,43,20
-52,42,7
-50,46,1
-56,44,-8
-49,52,-8
-51,52,-11
-50,55,-10
-56,58,-14
-55,56,-15
-51,59,-21
-51,57,-19
-43,57,-15
-36,57,-17
-33,54,-12
-29,52,-7
-25,49,-4
-15,45,7
-10,45,14
-10,44,15
-13,48,12
-15,50,14
-18,49,12
-22,50,5
-25,52,2
-30,49,-2
-31,56,-10
-26,58,-11
-30,54,-20
-28,58,-21
-27,58,-20
-29,61,-22
-23,66,-19
-29,63,-11
-37,61,-3
-33,65,-1
-23,60,19
-27,57,25
-32,63,22
-25,57,29
-16,56,35
-24,55,17
-19,56,23
-12,52,15
-28,57,11
-28,50,16
-34,57,0
-37,59,3
-37,53,9
-44,59,7
-34,55,18
-43,52,15
-21,52,31
-38,46,23
-37,57,21
-35,51,22
-36,52,20
-29,49,24
-30,50,24
-31,50,24
-28,51,27
-33,53,21
-32,52,25
-30,52,26
-28,53,24
-24,54,26
-25,52,21
-28,56,21
-27,54,21
-26,54,22
-22,52,23
-23,51,21
-23,52,31
-23,48,30
-24,49,32
-18,47,40
-23,50,35
-18,50,31
-22,54,32
-25,56,26
-24,55,24
-26,56,22
-25,60,15
-20,56,20
-22,57,18
